app_number,app_status,latitude,longitude
11/01131/FU,A,53.7986498748545,-1.46810437325008
11/01100/FU,A,53.8325504590771,-1.38484993131223
11/01142/FU,A,53.8215012667439,-1.50035312111597
11/01310/FU,A,53.8201728385927,-1.50295121063265
11/01303/FU,A,53.8730482551843,-1.49412707739532
11/00788/FU,A,53.8043633203151,-1.58334119451211
11/00857/FU,A,53.8256390594006,-1.5440870598326
11/00865/FU,W,53.8579022236399,-1.63802919398784
11/01301/FU,A,53.8980911883688,-1.54892989881197
11/01118/FU,W,53.8841893464963,-1.74149452819974
11/01133/FU,A,53.8167728315306,-1.64084400633058
11/01127/FU,A,53.8515673342998,-1.59892536637303
11/9/00055/MOD,M01,53.8003621116089,-1.54814163594585
11/9/00056/MOD,M05,53.9172796841076,-1.30869715936443
11/9/00057/MOD,M01,53.8315637075506,-1.64577718331235
11/01088/ADV,SPL,53.7995653694644,-1.56357559946682
11/01306/CLP,A,53.8034175062387,-1.50255712041706
11/01158/FU,A,53.8002076303771,-1.64374871001531
11/01315/FU,A,53.900516403121,-1.33891007136446
11/01318/FU,A,53.9053782222552,-1.41502947729221
11/01324/FU,W,53.831676451251,-1.57779800136515
11/01309/FU,A,53.883490334169,-1.35325067361222
11/01340/FU,A,53.9028867581334,-1.34502157884075
11/01331/FU,A,53.812240354436,-1.67133267782211
11/00986/FU,A,53.8191361856488,-1.46261987773107
11/01327/FU,A,53.8114512932267,-1.43902664016585
11/01333/FU,A,53.8247277751832,-1.53613655479922
11/01298/FU,A,53.8060834890631,-1.68129645226985
11/01328/FU,R,53.7614713420693,-1.58825556707837
11/01319/FU,A,53.7586665660968,-1.46311872124528
11/00964/FU,A,53.8945979676647,-1.34798152487825
11/00871/FU,A,53.8162138230022,-1.53322319667318
11/00885/ADV,A,53.7953748260293,-1.54131822977855
11/01363/FU,A,53.832900412348,-1.60466479829358
11/01364/FU,A,53.8125668465594,-1.59574373910864
11/01183/FU,A,53.8087220968587,-1.53201558466792
11/01346/FU,A,53.8267995336616,-1.69466048328787
11/01367/FU,A,53.850213061524,-1.52574643971045
11/01095/FU,A,53.825711454443,-1.52793723353294
11/01343/FU,A,53.8036741880218,-1.45015402476487
11/01344/FU,A,53.847458338319,-1.6532885900185
11/01349/FU,A,53.7905223454944,-1.36589854066864
11/01269/FU,A,53.7957050943386,-1.43922150518125
11/01206/FU,R,53.8307353149,-1.53705781581719
10/9/00239/MOD,M01,53.8084777459265,-1.55279235893141
11/01280/FU,A,53.8223665473048,-1.56318692770544
11/01371/FU,A,53.8972895038963,-1.43197349921284
11/01096/FU,A,53.8591716533365,-1.43010259450235
11/01146/FU,A,53.8065737684151,-1.64161444138429
11/01359/FU,A,53.7839765240066,-1.5339451083788
11/01210/FU,A,53.9058632629032,-1.35526454020894
11/01234/FU,A,53.9058160823237,-1.3582029464144
11/01249/LA,A,53.8395765376575,-1.66619503067596
11/01361/LI,A,53.7929325841249,-1.5443353384133
11/9/00058/MOD,M01,53.904978196013,-1.36119906798663
11/01373/ADV,A,53.8653984267624,-1.68604670451895
11/01120/ADV,A,53.7967187000131,-1.54490158164037
11/01128/FU,A,53.7480262480495,-1.58596073036989
11/01398/FU,A,53.9340583350895,-1.38789753831821
11/01299/FU,A,53.9319559443452,-1.40233645508157
11/01387/FU,A,53.8068413255904,-1.68578548264892
11/01388/FU,A,53.831455476793,-1.5515601695103
11/00768/FU,A,53.8518405435076,-1.57896334915642
11/01237/FU,W,53.8072991073015,-1.68555428431105
11/00937/FU,A,53.8549131608449,-1.59161140656186
11/00923/FU,A,53.8114008363472,-1.69024667358888
10/04942/FU,A,53.8112349916306,-1.47259228722702
10/05699/LI,A,53.8247277751832,-1.53613655479922
10/04941/LI,A,53.8112349916306,-1.47259228722702
11/9/00061/MOD,M01,53.8355586537312,-1.64116966778699
11/01399/OT,A,53.8107820294324,-1.57346709047271
11/01167/RM,A,53.8551696660002,-1.59303795347348
11/01384/DEM,ANR,53.8031455593607,-1.53330753558662
11/01400/EXT,PCO,53.8240201069354,-1.61849646366372
11/01407/FU,A,53.868587509933,-1.70308554124957
11/01410/FU,A,53.9089186365102,-1.41301636330464
11/01214/FU,A,53.774706571251,-1.5105591190802
11/01121/FU,A,53.9302868618751,-1.39747146066103
11/01401/FU,A,53.8043633203151,-1.58334119451211
11/01411/FU,R,53.9137624056654,-1.40737648972836
11/01420/FU,A,53.8569480500437,-1.55957359381624
11/01412/FU,A,53.830338098341,-1.42821481687944
11/01418/FU,A,53.8774861973418,-1.59823643572692
11/01421/FU,A,53.8422264071873,-1.65608259464179
11/01406/FU,A,53.8634982774069,-1.55903346767983
11/01413/FU,A,53.8546650762948,-1.5953232051826
11/00903/FU,A,53.8086134649193,-1.6933195262045
11/01450/COND,A,53.8655897561655,-1.6389817071293
11/01064/FU,A,53.7488721414379,-1.59949403052165
11/01425/FU,A,53.9094961892262,-1.34233039000065
11/01130/FU,A,53.8124088026354,-1.57092952410847
11/01286/FU,A,53.8598645119784,-1.5558787486114
11/01422/FU,R,53.8271338102803,-1.6057825257299
11/01431/FU,W,53.9053782222552,-1.41502947729221
11/01227/FU,A,53.7535178335926,-1.47358817513555
11/01430/FU,A,53.7873810509679,-1.36846547645451
11/01426/FU,A,53.7559587800897,-1.63453761400316
11/01432/FU,A,53.9000953732859,-1.61897609602801
11/01433/FU,R,53.8804487864938,-1.61084901138836
11/01428/FU,W,53.7775567447433,-1.61154286530197
11/01423/ADV,A,53.838187579374,-1.62786555091156
11/01449/FU,R,53.9088546771889,-1.34500435903736
11/01424/FU,A,53.838187579374,-1.62786555091156
11/01441/FU,A,53.7536423863446,-1.51818970137099
11/00994/FU,A,53.8238356993709,-1.61422940440979
11/01195/FU,A,53.8445505217133,-1.60792924161471
11/01436/FU,A,53.8522599619576,-1.53665323731177
11/01447/FU,A,53.7978428738608,-1.51080609858876
11/01438/FU,A,53.7950070942452,-1.36924664427851
11/01445/FU,A,53.8129847090311,-1.59438805035384
11/01444/FU,A,53.7890806168545,-1.38068927880252
11/9/00050/MOD,M05,53.8359765383425,-1.54680124730103
11/01469/COND,A,53.7827188451961,-1.55060755885668
11/01486/COND,SPL,53.7858674893861,-1.63338246396967
11/01460/EXT,A,53.8258642661899,-1.57357226662717
11/01108/FU,A,53.785441627512,-1.37571908973027
11/01437/FU,A,53.9092784590317,-1.40214255941623
11/01369/FU,A,53.8156886065495,-1.63895473649036
11/01456/FU,A,53.8529847235115,-1.480930486798
11/01028/FU,A,53.843484545337,-1.36502286406938
11/01230/FU,R,53.8615139151909,-1.42745552070223
11/01451/FU,A,53.8482861051668,-1.57776778816006
11/01200/FU,A,53.7548953154099,-1.46195347563804
11/01202/FU,A,53.7461774059297,-1.61371239634947
11/01458/FU,A,53.7548536253879,-1.43720239742184
11/9/00063/MOD,M01,53.8146444149146,-1.53181295804813
11/01490/ADV,A,53.7955808885247,-1.54587029840475
11/01487/COND,A,53.8103316010208,-1.69037603997387
11/01294/COND,A,53.8120299124222,-1.67326306223053
11/01379/EXT,A,53.7338665804284,-1.59284545368597
11/01126/FU,R,53.8147105683792,-1.56121611692906
11/01279/FU,A,53.880823660084,-1.35043194470214
11/01297/FU,W,53.7988528683354,-1.54834003762966
11/01321/FU,A,53.8143583789136,-1.57830609186191
11/01314/FU,A,53.8635067526455,-1.55161303349275
11/01472/FU,A,53.8110134695561,-1.56532471834132
11/01275/FU,A,53.7989136093123,-1.69613821376434
11/01475/FU,A,53.8787914992086,-1.70419978599612
11/01259/FU,A,53.8089255327226,-1.44092821744436
11/01470/FU,A,53.7670865546993,-1.57724738480725
11/01251/FU,A,53.8092553100012,-1.54921538085337
11/01348/FU,A,53.8242351490655,-1.52508264127185
11/01473/FU,A,53.8589928211002,-1.64204883288665
11/01474/FU,A,53.8407476338367,-1.63617100710689
11/01481/FU,A,53.8346953766312,-1.54789392941841
11/01477/FU,R,53.8379474574229,-1.5287874709298
11/01467/FU,W,53.849293425459,-1.43572412333952
11/01353/LI,A,53.7998505103767,-1.54122386993801
11/01495/COND,A,53.8632913496846,-1.6914756161291
11/01546/COND,SPL,53.8211877478216,-1.58044015885764
11/01352/FU,W,53.8296366155502,-1.43001719229867
11/01496/FU,A,53.8401141407457,-1.65292369752499
11/01307/FU,A,53.9089186365102,-1.41301636330464
11/01335/FU,A,53.8449099715786,-1.61625485656837
11/01336/FU,A,53.8448546847431,-1.6158297945641
11/01337/FU,A,53.8448546847431,-1.6158297945641
11/01503/FU,A,53.8824937283517,-1.34845884491894
11/01507/FU,R,53.9065511151972,-1.35951594564008
11/01338/FU,A,53.8448075075589,-1.6151310807537
11/01339/FU,A,53.8448075075589,-1.6151310807537
11/01501/FU,A,53.8062336155282,-1.45757636885614
11/01504/FU,A,53.847843168845,-1.66862210156134
11/01325/FU,A,53.8631308275944,-1.68848132886274
11/01316/FU,R,53.8201043692401,-1.5714433665601
11/01221/FU,A,53.756761336393,-1.46117128325688
11/01498/FU,R,53.8222670974549,-1.31813039986283
11/01351/FU,A,53.8731487005416,-1.71225473553835
11/01368/FU,A,53.7484020687011,-1.47735213145721
11/01547/COND,A,53.8620812212909,-1.45077254110314
11/01488/COND,A,53.7973139005723,-1.48533734435176
11/01509/FU,A,53.8405428331726,-1.63978972843473
11/01360/FU,A,53.8096407034389,-1.66087461242996
11/01329/FU,A,53.7846947127534,-1.53372467422783
11/01524/FU,A,53.8577552072596,-1.49948066684594
11/01386/FU,W,53.8297289148704,-1.49264335837635
11/01520/FU,A,53.8201018883253,-1.51194449311704
11/01345/FU,A,53.8398931612453,-1.53218498249322
11/01528/FU,A,53.805381075767,-1.63653778519513
11/01526/FU,A,53.830761182743,-1.50089631872262
11/01545/COND,A,53.8280356186459,-1.64415091792482
11/01551/COND,A,53.8556912201818,-1.50242422572122
11/01552/COND,A,53.8146444149146,-1.53181295804813
11/01543/EXT,A,53.7338665804284,-1.59284545368597
11/01330/FU,W,53.8779477545864,-1.71965989139099
11/01394/FU,R,53.7989136093123,-1.69613821376434
11/01427/FU,R,53.755666318676,-1.62424202532784
11/01203/FU,A,53.9059529411651,-1.68653443272119
11/01271/FU,A,53.8924249352953,-1.34670673595977
11/01358/FU,R,53.8120299124222,-1.67326306223053
11/01479/FU,R,53.8162138230022,-1.53322319667318
11/01440/FU,A,53.8813899284327,-1.72739502111275
11/01541/FU,A,53.7917810170028,-1.44001762854657
11/01537/FU,A,53.8212646496703,-1.57930011768874
11/01525/FU,A,53.7988125396452,-1.54480301404236
11/01225/FU,A,53.868587509933,-1.70308554124957
11/01549/LI,A,53.9013967306053,-1.51163723080413
11/9/00060/MOD,M01,53.8736534989655,-1.5970868227639
11/9/00068/MOD,M01,53.8725407328383,-1.71359728110188
11/01403/EXT,A,53.8760379166165,-1.51511151681701
11/01555/FU,A,53.9099707433486,-1.41496533292672
11/01559/FU,A,53.8662183924673,-1.68340983886279
11/01500/FU,A,53.84422669473,-1.50778844542582
11/01558/FU,A,53.755428917954,-1.50010585571794
11/01405/FU,A,53.829731527271,-1.45827575525145
11/01480/FU,A,53.845375914931,-1.66374749436345
11/01539/FU,A,53.8765058526663,-1.72578404922297
11/00817/FU,W,53.7706039722676,-1.44559443656764
11/01492/FU,A,53.8852007931443,-1.60455217403454
11/01396/FU,A,53.8206640193239,-1.5087328450921
11/01305/FU,A,53.8035969429626,-1.45291852514016
11/01357/FU,A,53.7961945375352,-1.47385878446248
11/01493/LI,A,53.8852007931443,-1.60455217403454
11/01563/COND,A,53.8695114390665,-1.70599888709269
11/01565/COND,A,53.8306660794657,-1.39252003722168
11/01087/FU,A,53.854094040891,-1.51627720235888
11/01583/FU,A,53.9325749290772,-1.40209915182941
11/01459/FU,R,53.8229813839205,-1.58188058082601
11/01577/FU,A,53.858561949151,-1.534698382136
11/01569/FU,A,53.8117673740451,-1.62639851155963
11/01571/FU,A,53.7959323084228,-1.55329009904882
11/01572/FU,A,53.8133405161484,-1.60677756442179
11/01514/FU,A,53.8110048635324,-1.58316906936775
11/01576/FU,A,53.8371850313593,-1.54314114417854
11/01579/FU,A,53.839709886766,-1.65611839690887
11/01506/FU,A,53.7972774529878,-1.55488506881094
11/01462/FU,A,53.837278468191,-1.53470627429238
11/01517/FU,R,53.8463333261308,-1.66542695511225
11/01350/FU,A,53.7911922648996,-1.53120876612643
11/01287/FU,W,53.8127699966193,-1.51696549258266
11/01149/FU,A,53.7656153377893,-1.55082044694969
11/01518/FU,A,53.8350869947068,-1.59999445769391
11/01585/FU,A,53.8390170858128,-1.64658054234335
11/01584/FU,A,53.8267739955274,-1.39246997497455
11/01478/FU,R,53.8715407374466,-1.68058652971187
11/01499/ADV,A,53.84422669473,-1.50778844542582
11/01599/ADV,A,53.7979660278013,-1.54437190016767
11/01617/COND,A,53.8841077353103,-1.71723027625469
11/01644/COND,SPL,53.8066242617107,-1.54986617573855
11/01616/COND,A,53.8286693110543,-1.55158990954321
11/01566/FU,W,53.8766529085629,-1.48999198744107
11/01596/FU,A,53.8282800311274,-1.70080280683773
11/01193/FU,A,53.9005834989391,-1.3396699752347
11/01592/FU,R,53.8391849980105,-1.51454934827976
11/01601/FU,A,53.8263772997314,-1.61923467006659
11/01453/FU,A,53.7974192156794,-1.36476218305828
11/01415/FU,A,53.8343690992204,-1.5105327258487
11/01342/FU,A,53.7686081253433,-1.37769829280075
11/01141/FU,R,53.8816388211706,-1.59031674132162
11/01589/FU,A,53.9095526036137,-1.41032832674278
11/01594/FU,A,53.7533480997503,-1.60488083455825
11/01228/FU,R,53.8682739304224,-1.6892643424024
11/01395/FU,A,53.8265903546836,-1.58325754659279
11/01605/FU,A,53.7472693159873,-1.59327702429265
11/01455/FU,A,53.8510339224657,-1.67191074646297
11/01535/FU,A,53.8972176321995,-1.45131647825545
11/01610/LI,A,53.7906941234367,-1.5537859189352
11/9/00069/MOD,PCO,53.8440014589977,-1.581078559924
11/01604/ADV,A,53.7972891257876,-1.54363533109893
11/01632/ADV,A,53.8117673740451,-1.62639851155963
11/01586/CLP,A,53.7887655743483,-1.54052510664438
11/01647/COND,A,53.796005331373,-1.54402879014225
11/01620/FU,R,53.8549131608449,-1.59161140656186
11/01611/FU,A,53.8569593221205,-1.56019680872227
11/01613/FU,A,53.8161552842387,-1.53203914425808
11/01618/FU,A,53.8001843883925,-1.54156943022953
11/01591/FU,PD,53.9052383691508,-1.36449804064789
11/01505/FU,A,53.840795369968,-1.51492586450345
11/01439/FU,A,53.9009943544698,-1.34576647837616
11/01429/FU,A,53.9009943544698,-1.34576647837616
11/01582/FU,A,53.811416774989,-1.51128599471208
11/01637/FU,A,53.8480035558018,-1.63408654303907
11/01641/FU,A,53.7585397122701,-1.62050032237846
11/01612/FU,A,53.8359765383425,-1.54680124730103
11/01435/FU,A,53.8404571360979,-1.60129586624871
11/00640/FU,A,53.9080661054234,-1.41328708375132
11/01466/FU,A,53.839560356321,-1.56809908634572
11/01482/FU,A,53.7631931168914,-1.39444958982751
11/01491/FU,A,53.7558991318641,-1.4573299466058
11/01629/FU,A,53.8704704337814,-1.76614004946816
11/01631/FU,R,53.7965159621234,-1.32926620060806
11/01634/FU,A,53.8539306320851,-1.36539689547565
11/01516/FU,A,53.8071700318377,-1.46596175550781
11/01642/FU,A,53.7369532785521,-1.60200253340307
11/01564/FU,A,53.8659445265641,-1.46034772653523
11/01630/FU,R,53.9240707541332,-1.32862480594297
11/01628/LA,A,53.8093351356798,-1.68054288418229
11/01489/LI,A,53.7955808885247,-1.54587029840475
11/01680/ADV,A,53.8025068746785,-1.55445013058491
11/01679/ADV,R,53.7450109211078,-1.60059211986222
11/01723/COND,A,53.8116759036297,-1.49357506272572
11/01659/FU,A,53.868587509933,-1.70308554124957
11/01672/FU,A,53.822186275416,-1.57812121166036
11/01253/FU,A,53.8022578476082,-1.65018429210416
11/01645/FU,R,53.8979347720973,-1.61786960096155
11/01039/FU,A,53.8805340197435,-1.61498582164152
11/01674/FU,A,53.75128761456,-1.5387956556467
11/01661/FU,A,53.9355802142537,-1.38144739308598
11/01664/FU,R,53.8213282119182,-1.51291762479157
11/01590/FU,A,53.8566331180001,-1.50852473099906
11/01443/FU,A,53.8529778553067,-1.59606915629584
11/01198/FU,A,53.738592165563,-1.59220855354636
11/01575/FU,A,53.8339291235361,-1.51729959982583
11/01662/FU,A,53.8234465386026,-1.66418121267312
11/01667/FU,A,53.8592621613051,-1.42084202005691
11/01668/FU,A,53.8264604673087,-1.53099764698264
11/01476/FU,W,53.7650911715505,-1.56220357078401
11/01676/FU,A,53.8094133467189,-1.5093047234037
11/01652/FU,A,53.866575220492,-1.4507745312346
11/01650/FU,A,53.8145314024143,-1.66774562811279
11/01678/FU,R,53.7450109211078,-1.60059211986222
11/01497/FU,A,53.7571106486212,-1.52239684334016
11/01656/FU,A,53.846795446759,-1.63286590943067
11/01051/FU,A,53.8585065722349,-1.52062024938279
11/01673/RM,AP,53.739938576028,-1.39225188387414
11/01711/ADV,W,53.8734963017426,-1.71103561823937
11/01706/CLE,A,53.8618030779377,-1.62922228622802
11/01788/COND,A,53.8056362791895,-1.55974679283712
11/01784/COND,A,53.7925476065676,-1.39074816083694
11/01827/COND,A,53.9183135523589,-1.40621582523824
11/01810/COND,A,53.8391175024064,-1.53149457023674
11/01768/COND,A,53.7938627148287,-1.52688294110704
11/01771/COND,A,53.7938627148287,-1.52688294110704
11/01190/FU,A,53.7920061191383,-1.57857571046848
11/01709/FU,A,53.8189456301049,-1.58442699351791
11/01452/FU,A,53.7784272676166,-1.61954713618783
11/01282/FU,W,53.8159594196198,-1.51887295804994
11/01681/FU,A,53.8511072978775,-1.59044754363121
11/01685/FU,A,53.9016376916193,-1.51343032270888
11/01686/FU,R,53.8369311777504,-1.61986841256125
11/01687/FU,A,53.8557272410449,-1.4853814083574
11/01691/FU,A,53.7395603657682,-1.53472442825852
11/01084/FU,A,53.9096023374388,-1.41498570162721
11/01484/FU,A,53.8545650523737,-1.62544002787911
11/01682/FU,A,53.7577245396096,-1.59388895000901
11/01689/FU,A,53.7586665660968,-1.46311872124528
11/01690/FU,A,53.7371971229369,-1.58902329313048
11/01638/FU,A,53.7974938423067,-1.64699020978606
11/01704/FU,A,53.7526112355202,-1.4821225710151
11/01712/FU,A,53.8734963017426,-1.71103561823937
11/01688/FU,A,53.7583916277193,-1.44809103706306
11/01471/OT,W,53.9132313557583,-1.69282822037978
11/01378/OT,W,53.7964627905263,-1.59647541054982
11/01465/ADV,A,53.8436291533427,-1.5502142926542
11/01717/ADV,R,53.8210867284101,-1.58240070924456
11/01728/ADV,R,53.8562970454801,-1.68050488728555
11/01805/COND,A,53.7457611838653,-1.5782043320528
11/00882/FU,A,53.7961779625933,-1.5516782763837
11/01434/FU,A,53.8046140300324,-1.60704137817648
11/01067/FU,A,53.8363071471335,-1.46954222447599
11/01729/FU,A,53.8388289109528,-1.54526599465498
11/01245/FU,R,53.8905634517528,-1.65927703096173
11/01721/FU,R,53.8108515058706,-1.52496049381828
11/01192/FU,R,53.7563409530472,-1.60210756268039
11/01736/FU,R,53.8325115502867,-1.69650307282451
11/01735/FU,A,53.7583178482683,-1.44963910693591
11/01593/FU,R,53.8402887698818,-1.64501973143242
11/01701/FU,A,53.8404953872298,-1.47154095758524
11/01416/FU,W,53.8797593939521,-1.35308005443618
11/01597/FU,R,53.8956370290964,-1.62457092243924
11/01719/LI,A,53.8653984267624,-1.68604670451895
11/9/00074/MOD,M04,53.8741532627386,-1.71897040305646
11/01362/OT,A,53.7941449886567,-1.57340808973358
11/01752/ADV,DC,53.7977921608134,-1.54120077672429
11/01811/COND,A,53.7797220513012,-1.58188552898961
11/01833/COND,A,53.8540593915221,-1.50338611039189
11/01670/DEM,ANR,53.7751010627668,-1.58936650813711
11/01556/EXT,A,53.8004841775717,-1.60571351325419
11/01622/FU,A,53.8155287540382,-1.60804809409466
11/01180/FU,A,53.8539617791416,-1.53745536820848
11/01284/FU,A,53.8595988340222,-1.51064899817856
11/01657/FU,W,53.7933676906533,-1.36008709512919
11/01454/FU,R,53.8404112139681,-1.63489735565242
11/01320/FU,A,53.8308287285139,-1.64646709786282
11/01548/FU,A,53.8206044605672,-1.50955380777098
11/01746/FU,R,53.903042638406,-1.69068079635314
11/01751/FU,A,53.870604213005,-1.44348263529823
11/01523/FU,W,53.8693016965517,-1.71217466144248
11/01750/FU,R,53.8005543251215,-1.65473811299606
11/01562/FU,R,53.7500820183765,-1.47922687693445
11/01607/FU,R,53.8175983455184,-1.68177115556703
11/01580/FU,R,53.8325115502867,-1.69650307282451
11/01724/FU,A,53.9343097447853,-1.38961501767963
11/01743/FU,A,53.7338665804284,-1.59284545368597
11/01633/FU,A,53.7816349876533,-1.53045020194557
11/01749/FU,R,53.7669396687887,-1.55648016610571
11/00623/FU,A,53.7911985614059,-1.61932540826935
11/01621/LI,A,53.8155287540382,-1.60804809409466
11/01755/LI,A,53.7977921608134,-1.54120077672429
11/01782/ADV,A,53.7871140468038,-1.57024646432162
11/01775/ADV,A,53.8379147217538,-1.63858136554024
11/01791/CLP,R,53.7988297011273,-1.68795564282016
11/01845/COND,SPL,53.9206552097642,-1.40718756098569
11/01844/COND,R,53.8247277751832,-1.53613655479922
11/01643/COND,A,53.8319480826327,-1.64203618349807
11/01841/COND,A,53.7722578641312,-1.6298899001832
11/01702/FU,A,53.7991435897032,-1.65175878327734
11/01665/FU,A,53.8099925266222,-1.57134902646076
11/01789/FU,A,53.7840888503386,-1.57636328981457
11/01766/FU,A,53.845248867395,-1.52730721914376
11/01521/FU,A,53.8401141407457,-1.65292369752499
11/01769/FU,A,53.8473573699809,-1.66845873835876
11/01578/FU,A,53.894467451839,-1.34877484094714
11/01759/FU,A,53.8311745942332,-1.64186044720107
11/01776/FU,R,53.8114121838288,-1.65800522399789
11/01781/FU,A,53.7891704957346,-1.55982803361875
11/01787/FU,A,53.7810463177176,-1.59322385621566
11/01761/FU,R,53.8376751421985,-1.59987863227682
11/01779/FU,R,53.8277462669852,-1.34327677676593
11/01737/FU,A,53.8296432654114,-1.59285984095516
11/01666/FU,A,53.845850222868,-1.58286882058259
11/01786/FU,A,53.7440743504338,-1.60275406288921
11/01383/FU,A,53.8358049946458,-1.51442126521852
11/01512/FU,PD,53.7927473358709,-1.38060492971959
11/01764/FU,A,53.8480211611945,-1.58948964919707
11/01770/FU,A,53.8379147217538,-1.63858136554024
11/01767/LA,A,53.7817432371139,-1.54218008992446
11/9/00059/MOD,M04,53.8412381669965,-1.52906969385342
11/01879/COND,A,53.8961387891645,-1.43573261716006
11/01802/EXT,A,53.7801671450942,-1.42268993064923
11/01799/EXT,A,53.7818456618085,-1.58778309898869
11/01635/FU,A,53.7974170525955,-1.66088206728999
11/01804/FU,A,53.8212990705184,-1.57377049417732
11/01839/FU,A,53.8187693221543,-1.44910591993935
11/01756/FU,A,53.8369063724383,-1.5384334164681
11/01515/FU,A,53.9384543062459,-1.39875527284017
11/01031/FU,R,53.8244968736542,-1.66373226839787
11/01619/FU,A,53.8551944179164,-1.58712390560423
11/01581/FU,A,53.7959516100514,-1.58365223559453
11/01511/FU,PD,53.8435876134724,-1.52314635426587
11/01646/FU,A,53.835610823865,-1.55718373380941
11/01408/FU,A,53.7758822420417,-1.54433784231423
11/01798/FU,A,53.8031303307952,-1.56021335777162
11/9/00073/MOD,M01,53.7898763072061,-1.60238248052063
11/9/00076/MOD,M01,53.838187579374,-1.62786555091156
11/01909/COND,SPL,53.8692182031164,-1.65961767464835
11/01892/COND,SPL,53.8146444149146,-1.53181295804813
11/01655/FU,A,53.8529778553067,-1.59606915629584
11/01608/FU,A,53.9103816385176,-1.41444201954706
11/01196/FU,PD,53.8180944380043,-1.50897553163134
11/01464/FU,A,53.8489235165721,-1.51344871435318
11/01819/FU,A,53.7445628075931,-1.58769297149762
11/01308/FU,R,53.8467269373153,-1.49947536238787
11/01377/FU,A,53.9320727649327,-1.38102708997964
11/01866/FU,A,53.8769603081957,-1.62460122280487
11/01822/FU,A,53.8316988931803,-1.42897119591434
11/01831/FU,A,53.7518619047339,-1.60665394035052
11/01763/FU,R,53.8383198725547,-1.59915825601972
11/01326/FU,A,53.8357689033333,-1.4697769574382
11/01823/FU,A,53.7684839340411,-1.42297152613025
11/01824/FU,R,53.8949197098635,-1.63980954725207
11/01826/FU,R,53.8757407709579,-1.72139336610562
11/01754/FU,A,53.806666257482,-1.69105597839973
11/9/00078/MOD,M04,53.8708166838821,-1.72585164356021
11/01933/COND,A,53.8302089643879,-1.54277639962444
11/01929/COND,A,53.9285743170817,-1.42585320612368
11/01560/EXT,A,53.7578639633433,-1.61715441377031
11/01850/EXT,A,53.7993563872752,-1.56295528945418
11/01718/FU,A,53.7911440724525,-1.55393294107298
11/01840/FU,R,53.8319480826327,-1.64203618349807
11/01807/FU,A,53.751300719546,-1.45414384290038
11/01858/FU,A,53.9333442914893,-1.40863753755401
11/01697/FU,A,53.7878381632417,-1.36993091781545
11/01274/FU,A,53.9094601929864,-1.35558972824094
11/01830/FU,A,53.780994008735,-1.57299506989189
11/01851/FU,R,53.8031303307952,-1.56021335777162
11/01758/FU,A,53.7892184357138,-1.60457443292447
11/01519/FU,W,53.8309303478685,-1.56517943998616
11/01534/FU,W,53.8483215359931,-1.67263114200668
11/01536/FU,W,53.8142324870459,-1.570683092914
11/01457/FU,A,53.8618312317106,-1.6238242707312
11/01710/FU,A,53.9060718790447,-1.69432669907403
11/01745/FU,A,53.7942775046078,-1.54347065731124
11/9/00077/MOD,M01,53.9390687861248,-1.39049004307152
11/01707/ADV,A,53.8140503022401,-1.67256391709183
11/01937/COND,A,53.8328063476029,-1.5174796423697
11/01882/COND,SPL,53.8277690015966,-1.5708486397387
11/01871/FU,W,53.7649838865908,-1.37213891021786
11/01725/FU,A,53.8331700057969,-1.64188902088953
11/01877/FU,R,53.7990458130569,-1.6712687690153
11/01885/FU,A,53.8993956358175,-1.62223924169905
11/01856/FU,R,53.812946149724,-1.56539585821658
11/01884/FU,A,53.7738078173324,-1.53543845677098
11/01859/FU,A,53.8609648407963,-1.52176292933739
11/01694/FU,A,53.8367013805634,-1.59896095926812
11/01256/FU,A,53.9092960535171,-1.34189208278965
11/01864/FU,R,53.8131273370294,-1.49247926851781
11/9/00080/MOD,M04,53.7970342368576,-1.45458278883631
11/9/00081/MOD,M01,53.8109440776042,-1.57354137931876
11/01935/COND,A,53.9285743170817,-1.42585320612368
11/01949/COND,A,53.7482864687526,-1.60175902747353
11/01901/FU,A,53.7992656945462,-1.47940749536794
11/01510/FU,A,53.7818456618085,-1.58778309898869
11/01898/FU,R,53.827103468539,-1.64200149224771
11/01897/FU,A,53.8555304492838,-1.59607499748613
11/01896/FU,A,53.8482861051668,-1.57776778816006
11/01703/LI,A,53.7991435897032,-1.65175878327734
11/01550/OT,A,53.8702058992005,-1.44675766876938
11/01911/CA,A,53.8226958411151,-1.49799952071595
11/01653/CA,A,53.7961717803414,-1.53819737916812
11/01910/FU,A,53.7981904712328,-1.54667713176867
11/01816/FU,R,53.8552137490184,-1.5771812133641
11/01912/FU,A,53.8226958411151,-1.49799952071595
11/01913/FU,W,53.750243491494,-1.52687245921938
11/01925/FU,A,53.7280202261533,-1.40118433718229
11/01916/FU,A,53.8700772011354,-1.73273045468398
11/01663/FU,W,53.846177053227,-1.67067195284783
11/01639/FU,A,53.8354276006749,-1.45975222710301
11/01795/FU,A,53.8631308275944,-1.68848132886274
11/01894/FU,R,53.7576463183784,-1.46410244171016
11/01917/FU,PD,53.8325504590771,-1.38484993131223
11/01531/FU,A,53.7494627652726,-1.6041287191304
11/01847/COND,A,53.915013892155,-1.40781551078435
11/01941/FU,A,53.796760686664,-1.55127734703678
11/01669/FU,R,53.8041475040809,-1.57816554657066
11/01940/FU,R,53.8145052394594,-1.56159795725074
